side,location,form,form_arabic,LEM,ROOT,POS,NUMBER,PGN,basis
akhira,20:55:8,>uxoraY`,أُخْرَىٰ,A^xar,Axr,ADJ,S,FS,root
akhira,20:127:10,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,21:11:10,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,ADJ,P,MP,root
akhira,22:11:21,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,22:15:10,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,23:14:17,'aAxara,ءَاخَرَ,A^xar,Axr,ADJ,S,MS,root
akhira,23:31:6,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,ADJ,P,MP,root
akhira,23:33:9,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,23:42:6,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,ADJ,P,MP,root
akhira,23:43:7,yasota_#oxiru,يَسْتَـْٔخِرُ,yasota>oxiru,Axr,V,P,3MP,root
akhira,23:74:5,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,23:117:6,'aAxara,ءَاخَرَ,A^xar,Axr,ADJ,S,MS,root
akhira,24:2:21,'aAxiri,ءَاخِرِ,A^xir,Axr,ADJ,S,MS,root
akhira,24:14:8,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,24:19:15,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,24:23:10,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,25:4:12,'aAxaruwna,ءَاخَرُونَ,A^xar,Axr,ADJ,P,MP,root
akhira,25:68:7,'aAxara,ءَاخَرَ,A^xar,Axr,ADJ,S,MS,root
akhira,26:64:3,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,N,P,MP,root
akhira,26:66:3,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,N,P,MP,root
akhira,26:84:6,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,26:172:3,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,N,P,MP,root
akhira,26:213:6,'aAxara,ءَاخَرَ,A^xar,Axr,ADJ,S,MS,root
akhira,27:3:7,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,27:4:5,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,27:5:8,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,27:66:5,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,28:70:11,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,28:77:6,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,ADJ,S,FS,lemma+root
akhira,28:83:3,'aAxirapu,ءَاخِرَةُ,A^xir,Axr,N,S,FS,lemma+root
akhira,28:88:6,'aAxara,ءَاخَرَ,A^xar,Axr,ADJ,S,MS,root
akhira,29:20:13,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,29:27:16,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,29:36:11,'aAxira,ءَاخِرَ,A^xir,Axr,N,S,MS,root
akhira,29:64:10,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,30:7:8,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,30:16:7,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,31:4:7,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,33:21:14,'aAxira,ءَاخِرَ,A^xir,Axr,N,S,MS,root
akhira,33:29:7,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,33:57:10,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,34:1:14,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,34:8:12,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,34:21:11,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,34:30:6,tasota_#oxiru,تَسْتَـْٔخِرُ,yasota>oxiru,Axr,V,P,2MP,root
akhira,35:18:5,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,35:45:14,yu&ax~iru,يُؤَخِّرُ,>ax~ara,Axr,V,S,3MS,root
akhira,37:78:4,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,37:82:3,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,N,P,MP,root
akhira,37:108:4,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,37:119:4,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,37:129:4,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,37:136:3,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,N,P,MP,root
akhira,38:7:6,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,38:38:1,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,N,P,MP,root
akhira,38:58:1,'aAxaru,ءَاخَرُ,A^xar,Axr,N,S,MS,root
akhira,39:7:19,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,39:9:9,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,39:26:8,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,39:42:17,>uxoraY`^,أُخْرَىٰٓ,A^xar,Axr,N,S,FS,root
akhira,39:45:10,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,39:68:18,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,40:39:8,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,40:43:13,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,41:7:6,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,41:16:15,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,41:31:7,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,42:20:5,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,42:20:20,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,43:35:9,'aAxirapu,ءَاخِرَةُ,A^xir,Axr,N,S,FS,lemma+root
akhira,43:56:4,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,44:28:4,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,ADJ,P,MP,root
akhira,48:2:9,ta>ax~ara,تَأَخَّرَ,ta>ax~ara,Axr,V,S,3MS,root
akhira,48:21:1,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,49:9:12,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,50:26:6,'aAxara,ءَاخَرَ,A^xar,Axr,ADJ,S,MS,root
akhira,51:51:6,'aAxara,ءَاخَرَ,A^xar,Axr,ADJ,S,MS,root
akhira,53:13:4,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,53:20:3,>uxoraY`^,أُخْرَىٰٓ,A^xar,Axr,N,S,FS,root
akhira,53:25:2,'aAxirapu,ءَاخِرَةُ,A^xir,Axr,N,S,FS,lemma+root
akhira,53:27:5,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,53:38:5,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,53:47:4,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,56:14:3,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,56:40:3,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,56:49:4,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,57:3:3,'aAxiru,ءَاخِرُ,A^xir,Axr,N,S,MS,root
akhira,57:20:27,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,58:22:7,'aAxiri,ءَاخِرِ,A^xir,Axr,N,S,MS,root
akhira,59:3:12,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,60:6:12,'aAxira,ءَاخِرَ,A^xir,Axr,ADJ,S,MS,root
akhira,60:13:13,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,61:13:1,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,62:3:1,'aAxariyna,ءَاخَرِينَ,A^xar,Axr,N,P,MP,root
akhira,63:10:14,>ax~aro,أَخَّرْ,>ax~ara,Axr,V,S,2MS,root
akhira,63:11:2,yu&ax~ira,يُؤَخِّرَ,>ax~ara,Axr,V,S,3MS,root
akhira,65:2:24,'aAxiri,ءَاخِرِ,A^xir,Axr,ADJ,S,MS,root
akhira,65:6:32,>uxoraY`,أُخْرَىٰ,A^xar,Axr,N,S,FS,root
akhira,68:33:4,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,71:4:5,yu&ax~iro,يُؤَخِّرْ,>ax~ara,Axr,V,S,3MS,root
akhira,71:4:15,yu&ax~aru,يُؤَخَّرُ,>ax~ara,Axr,V,S,3MS,root
akhira,73:20:36,'aAxaruwna,ءَاخَرُونَ,A^xar,Axr,N,P,MP,root
akhira,73:20:44,'aAxaruwna,ءَاخَرُونَ,A^xar,Axr,N,P,MP,root
akhira,74:37:7,yata>ax~ara,يَتَأَخَّرَ,ta>ax~ara,Axr,V,S,3MS,root
akhira,74:53:5,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,75:13:6,>ax~ara,أَخَّرَ,>ax~ara,Axr,V,S,3MS,root
akhira,75:21:2,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,77:17:3,'aAxiriyna,ءَاخِرِينَ,A^xir,Axr,N,P,MP,root
akhira,79:25:4,'aAxirapi,ءَاخِرَةِ,A^xir,Axr,N,S,FS,lemma+root
akhira,82:5:5,>ax~arato,أَخَّرَتْ,>ax~ara,Axr,V,S,3FS,root
akhira,87:17:1,'aAxirapu,ءَاخِرَةُ,A^xir,Axr,N,S,FS,lemma+root
akhira,92:13:3,'aAxirapa,ءَاخِرَةَ,A^xir,Axr,N,S,FS,lemma+root
akhira,93:4:1,'aAxirapu,ءَاخِرَةُ,A^xir,Axr,N,S,FS,lemma+root
malak,1:4:1,ma`liki,مَٰلِكِ,ma`lik,mlk,N,,,root
malak,2:30:4,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,2:31:8,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,2:34:3,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,2:98:5,mala`^}ikati,مَلَٰٓئِكَتِ,malak,mlk,N,P,MP,lemma+root
malak,2:102:6,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,2:102:20,malakayoni,مَلَكَيْنِ,malak,mlk,N,D,MD,lemma+root
malak,2:107:6,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,2:161:11,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,2:177:16,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,2:210:11,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,2:246:17,malikFA,مَلِكًا,malik,mlk,N,S,MS,root
malak,2:247:10,malikFA,مَلِكًا,malik,mlk,N,S,MS,root
malak,2:247:15,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,2:247:19,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,2:247:38,muloka,مُلْكَ,mulok,mlk,N,,,root
malak,2:248:6,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,2:248:22,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,2:251:9,muloka,مُلْكَ,mulok,mlk,N,,,root
malak,2:258:12,muloka,مُلْكَ,mulok,mlk,N,,,root
malak,2:285:12,mala`^}ikati,مَلَٰٓئِكَتِ,malak,mlk,N,P,MP,lemma+root
malak,3:18:8,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,3:26:3,ma`lika,مَٰلِكَ,ma`lik,mlk,N,,,root
malak,3:26:4,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,3:26:6,muloka,مُلْكَ,mulok,mlk,N,,,root
malak,3:26:10,muloka,مُلْكَ,mulok,mlk,N,,,root
malak,3:39:2,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,3:42:3,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,3:45:3,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,3:80:5,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,3:87:7,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,3:124:12,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,3:125:14,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,3:189:2,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,4:3:23,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,4:24:6,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,4:25:12,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,4:36:23,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,4:53:5,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,4:54:17,m~ulokFA,مُّلْكًا,mulok,mlk,N,,,root
malak,4:97:4,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,4:136:20,mala`^}ikati,مَلَٰٓئِكَتِ,malak,mlk,N,P,MP,lemma+root
malak,4:166:9,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,4:172:9,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,5:17:13,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,5:17:30,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,5:18:24,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,5:20:15,m~uluwkFA,مُّلُوكًا,malik,mlk,N,P,MP,root
malak,5:25:5,>amoliku,أَمْلِكُ,malakato,mlk,V,S,1S,root
malak,5:40:6,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,5:41:46,tamolika,تَمْلِكَ,malakato,mlk,V,S,2MS,root
malak,5:76:8,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,5:120:2,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,6:8:5,malakN,مَلَكٌ,malak,mlk,N,,,lemma+root
malak,6:8:8,malakFA,مَلَكًا,malak,mlk,N,,,lemma+root
malak,6:9:3,malakFA,مَلَكًا,malak,mlk,N,,,lemma+root
malak,6:50:15,malakN,مَلَكٌ,malak,mlk,N,,,lemma+root
malak,6:73:14,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,6:75:4,malakuwta,مَلَكُوتَ,malakuwt,mlk,N,,,root
malak,6:93:30,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,6:111:5,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,6:158:6,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,7:11:7,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,7:20:21,malakayoni,مَلَكَيْنِ,malak,mlk,N,D,MD,lemma+root
malak,7:158:11,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,7:185:4,malakuwti,مَلَكُوتِ,malakuwt,mlk,N,,,root
malak,7:188:3,>amoliku,أَمْلِكُ,malakato,mlk,V,S,1S,root
malak,8:9:10,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,8:12:5,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,8:50:7,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,9:116:4,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,10:31:8,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,10:49:3,>amoliku,أَمْلِكُ,malakato,mlk,V,S,1S,root
malak,11:12:19,malakN,مَلَكٌ,malak,mlk,N,,,lemma+root
malak,11:31:13,malakN,مَلَكٌ,malak,mlk,N,,,lemma+root
malak,12:31:31,malakN,مَلَكٌ,malak,mlk,N,,,lemma+root
malak,12:43:2,maliku,مَلِكُ,malik,mlk,N,S,MS,root
malak,12:50:2,maliku,مَلِكُ,malik,mlk,N,S,MS,root
malak,12:54:2,maliku,مَلِكُ,malik,mlk,N,S,MS,root
malak,12:72:4,maliki,مَلِكِ,malik,mlk,N,S,MS,root
malak,12:76:20,maliki,مَلِكِ,malik,mlk,N,S,MS,root
malak,12:101:5,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,13:13:4,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,13:16:14,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,13:23:10,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,15:7:4,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,15:8:3,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,15:28:4,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,15:30:2,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,16:2:2,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,16:28:3,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,16:32:3,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,16:33:6,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,16:49:11,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,16:71:15,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,16:73:7,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,16:75:5,m~amoluwkFA,مَّمْلُوكًا,m~amoluwk,mlk,N,,,root
malak,17:40:6,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,17:56:8,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,17:61:3,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,17:92:11,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,17:95:6,mala`^}ikapN,مَلَٰٓئِكَةٌ,malak,mlk,N,P,MP,lemma+root
malak,17:95:13,malakFA,مَلَكًا,malak,mlk,N,,,lemma+root
malak,17:100:4,tamoliku,تَمْلِكُ,malakato,mlk,V,P,2MP,root
malak,17:111:13,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,18:50:3,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,18:79:13,m~alikN,مَّلِكٌ,malik,mlk,N,S,MS,root
malak,19:87:2,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,20:87:5,maloki,مَلْكِ,malok,mlk,N,,,root
malak,20:89:8,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,20:114:3,maliku,مَلِكُ,malik,mlk,N,S,MS,root
malak,20:116:3,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,20:120:11,mulokK,مُلْكٍ,mulok,mlk,N,,,root
malak,21:103:6,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,22:56:1,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,22:75:4,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,23:6:6,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,23:24:20,mala`^}ikapF,مَلَٰٓئِكَةً,malak,mlk,N,P,MP,lemma+root
malak,23:88:4,malakuwtu,مَلَكُوتُ,malakuwt,mlk,N,,,root
malak,23:116:3,maliku,مَلِكُ,malik,mlk,N,S,MS,root
malak,24:31:46,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,24:33:15,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,24:42:2,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,24:58:6,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,24:61:46,malako,مَلَكْ,malakato,mlk,V,P,2MP,root
malak,25:2:3,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,25:2:14,muloki,مُلْكِ,mulok,mlk,N,,,root
malak,25:3:11,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,25:3:17,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,25:7:13,malakN,مَلَكٌ,malak,mlk,N,,,lemma+root
malak,25:21:9,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,25:22:3,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,25:25:6,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,25:26:1,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,27:23:4,tamoliku,تَمْلِكُ,malakato,mlk,V,S,3FS,root
malak,27:34:3,muluwka,مُلُوكَ,malik,mlk,N,P,MP,root
malak,29:17:16,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,30:28:10,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,32:11:3,m~alaku,مَّلَكُ,malak,mlk,N,,,lemma+root
malak,33:43:5,mala`^}ikatu,مَلَٰٓئِكَتُ,malak,mlk,N,P,MP,lemma+root
malak,33:50:11,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,33:50:52,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,33:52:18,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,33:55:20,malakato,مَلَكَتْ,malakato,mlk,V,S,3FS,root
malak,33:56:3,mala`^}ikata,مَلَٰٓئِكَتَ,malak,mlk,N,P,MP,lemma+root
malak,34:22:9,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,34:40:6,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,34:42:3,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,35:1:7,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,35:13:20,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,35:13:26,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,36:71:12,ma`likuwna,مَٰلِكُونَ,ma`lik,mlk,N,P,MP,root
malak,36:83:4,malakuwtu,مَلَكُوتُ,malakuwt,mlk,N,,,root
malak,37:150:3,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,38:10:3,m~uloku,مُّلْكُ,mulok,mlk,N,,,root
malak,38:20:2,muloka,مُلْكَ,mulok,mlk,N,,,root
malak,38:35:7,mulokFA,مُلْكًا,mulok,mlk,N,,,root
malak,38:71:4,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,mlk,N,P,MP,lemma+root
malak,38:73:2,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,39:6:30,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,39:43:11,yamoliku,يَمْلِكُ,malakato,mlk,V,P,3MP,root
malak,39:44:6,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,39:75:2,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,40:16:11,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,40:29:3,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,41:14:18,mala`^}ikapF,مَلَٰٓئِكَةً,malak,mlk,N,P,MP,lemma+root
malak,41:30:10,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,42:5:6,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,42:49:2,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,43:19:2,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,43:51:9,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,43:53:10,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,43:60:5,m~ala`^}ikapF,مَّلَٰٓئِكَةً,malak,mlk,N,P,MP,lemma+root
malak,43:77:2,ma`liku,مَٰلِكُ,ma`lik2,mlk,PN,,,root
malak,43:85:4,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,43:86:2,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,45:27:2,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,46:8:8,tamoliku,تَمْلِكُ,malakato,mlk,V,P,2MP,root
malak,47:27:4,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,mlk,N,P,MP,lemma+root
malak,48:11:19,yamoliku,يَمْلِكُ,malakato,mlk,V,S,3MS,root
malak,48:14:2,muloku,مُلْكُ,mulok,mlk,N,,,root
malak,53:26:3,m~alakK,مَّلَكٍ,malak,mlk,N,,,lemma+root
malak,53:27:7,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,mlk,N,P,MP,lemma+root
malak,54:55:5,maliykK,مَلِيكٍ,maliyk,mlk,N,,,root
